Annotation,Time,Scale,Frame
,3.2057,(1 1 1),932
,3.2084,(1 1 1),933
,3.2108,(1 1 1),934
,3.2131,(1 1 1),935
,3.2153,(1 1 1),936
,3.2178,(1 1 1),937
,3.2208,(1 1 1),938
,3.2235,(1 1 1),939
,3.2268,(1 1 1),940
,3.2292,(1 1 1),941
,3.2323,(1 1 1),942
,3.2354,(1 1 1),943
,3.2389,(1 1 1),944
,3.2415,(1 1 1),945
,3.2447,(1 1 1),946
,3.2476,(1 1 1),947
,3.2506,(1 1 1),948
,3.2531,(1 1 1),949
,3.256,(1 1 1),950
,3.2586,(1 1 1),951
,3.2621,(1 1 1),952
,3.2652,(1 1 1),953
,3.268,(1 1 1),954
,3.2718,(1 1 1),955
,3.2742,(1 1 1),956
,3.2773,(1 1 1),957
,3.2804,(1 1 1),958
,3.283,(1 1 1),959
,3.2865,(1 1 1),960
,3.2889,(1 1 1),961
,3.2915,(1 1 1),962
,3.2944,(1 1 1),963
,3.297,(1 1 1),964
,3.2996,(1 1 1),965
,3.3028,(1 1 1),966
,3.3061,(1 1 1),967
,3.3093,(1 1 1),968
,3.3127,(1 1 1),969
,3.3152,(1 1 1),970
,3.318,(1 1 1),971
,3.3205,(1 1 1),972
,3.3229,(1 1 1),973
,3.3258,(1 1 1),974
,3.3435,(1 1 1),975
,3.346,(1 1 1),976
,3.3483,(1 1 1),977
,3.3508,(1 1 1),978
,3.3532,(1 1 1),979
,3.3556,(1 1 1),980
,3.3579,(1 1 1),981
,3.3604,(1 1 1),982
,3.3628,(1 1 1),983
,3.3651,(1 1 1),984
,3.3674,(1 1 1),985
,3.37,(1 1 1),986
,3.3724,(1 1 1),987
,3.3753,(1 1 1),988
,3.378,(1 1 1),989
,3.3805,(1 1 1),990
,3.3831,(1 1 1),991
,3.3857,(1 1 1),992
,3.3881,(1 1 1),993
,3.3903,(1 1 1),994
,3.3934,(1 1 1),995
,3.3957,(1 1 1),996
,3.398,(1 1 1),997
,3.4007,(1 1 1),998
,3.4035,(1 1 1),999
,3.406,(1 1 1),1000
,3.4086,(1 1 1),1001
,3.4118,(1 1 1),1002
,3.4143,(1 1 1),1003
,3.4181,(1 1 1),1004
,3.4206,(1 1 1),1005
,3.4239,(1 1 1),1006
,3.4264,(1 1 1),1007
,3.4288,(1 1 1),1008
,3.4311,(1 1 1),1009
,3.4339,(1 1 1),1010
,3.4371,(1 1 1),1011
,3.4396,(1 1 1),1012
,3.4427,(1 1 1),1013
,3.4452,(1 1 1),1014
,3.4475,(1 1 1),1015
,3.4499,(1 1 1),1016
,3.4525,(1 1 1),1017
,3.4555,(1 1 1),1018
,3.4579,(1 1 1),1019
,3.4603,(1 1 1),1020
,3.4627,(1 1 1),1021
,3.4649,(1 1 1),1022
,3.4673,(1 1 1),1023
,3.4697,(1 1 1),1024
,3.472,(1 1 1),1025
,3.4742,(1 1 1),1026
,3.4764,(1 1 1),1027
,3.4787,(1 1 1),1028
,3.4816,(1 1 1),1029
,3.4854,(1 1 1),1030
,3.4882,(1 1 1),1031
,3.4916,(1 1 1),1032
,3.494,(1 1 1),1033
,3.4965,(1 1 1),1034
,3.4988,(1 1 1),1035
,3.5012,(1 1 1),1036
,3.5037,(1 1 1),1037
,3.506,(1 1 1),1038
,3.5082,(1 1 1),1039
,3.5107,(1 1 1),1040
,3.5134,(1 1 1),1041
,3.5161,(1 1 1),1042
,3.5197,(1 1 1),1043
,3.5222,(1 1 1),1044
,3.5259,(1 1 1),1045
,3.5284,(1 1 1),1046
,3.5308,(1 1 1),1047
,3.5332,(1 1 1),1048
,3.5358,(1 1 1),1049
,3.5388,(1 1 1),1050
,3.5412,(1 1 1),1051
,3.5437,(1 1 1),1052
,3.5461,(1 1 1),1053
,3.5484,(1 1 1),1054
,3.5517,(1 1 1),1055
,3.5541,(1 1 1),1056
,3.5564,(1 1 1),1057
,3.5587,(1 1 1),1058
,3.5642,(1 1 1),1059
,3.5832,(1 1 1),1060
,3.5859,(1 1 1),1061
,3.5885,(1 1 1),1062
,3.5911,(1 1 1),1063
,3.5945,(1 1 1),1064
,3.5973,(1 1 1),1065
,3.5996,(1 1 1),1066
,3.6023,(1 1 1),1067
,3.6049,(1 1 1),1068
,3.6072,(1 1 1),1069
,3.6094,(1 1 1),1070
,3.6117,(1 1 1),1071
,3.614,(1 1 1),1072
,3.6163,(1 1 1),1073
,3.6188,(1 1 1),1074
,3.6218,(1 1 1),1075
,3.6245,(1 1 1),1076
,3.628,(1 1 1),1077
,3.6304,(1 1 1),1078
,3.6328,(1 1 1),1079
,3.6356,(1 1 1),1080
,3.6392,(1 1 1),1081
,3.6419,(1 1 1),1082
,3.6449,(1 1 1),1083
,3.6472,(1 1 1),1084
,3.6496,(1 1 1),1085
,3.6521,(1 1 1),1086
,3.6564,(1 1 1),1087
,3.6743,(1 1 1),1088
,3.6787,(1 1 1),1089
,3.6826,(1 1 1),1090
,3.6853,(1 1 1),1091
,3.6876,(1 1 1),1092
,3.6898,(1 1 1),1093
,3.6921,(1 1 1),1094
,3.6944,(1 1 1),1095
,3.6968,(1 1 1),1096
,3.6991,(1 1 1),1097
,3.7024,(1 1 1),1098
,3.7051,(1 1 1),1099
,3.7076,(1 1 1),1100
,3.7101,(1 1 1),1101
,3.713,(1 1 1),1102
,3.7154,(1 1 1),1103
,3.718,(1 1 1),1104
,3.7204,(1 1 1),1105
,3.723,(1 1 1),1106
,3.7253,(1 1 1),1107
,3.7276,(1 1 1),1108
,3.7299,(1 1 1),1109
,3.7324,(1 1 1),1110
,3.735,(1 1 1),1111
,3.7375,(1 1 1),1112
,3.7404,(1 1 1),1113
,3.743,(1 1 1),1114
,3.7455,(1 1 1),1115
,3.7482,(1 1 1),1116
,3.7508,(1 1 1),1117
,3.7532,(1 1 1),1118
,3.7555,(1 1 1),1119
,3.7579,(1 1 1),1120
,3.7602,(1 1 1),1121
,3.7627,(1 1 1),1122
,3.765,(1 1 1),1123
,3.7674,(1 1 1),1124
,3.7699,(1 1 1),1125
,3.7723,(1 1 1),1126
,3.7746,(1 1 1),1127
,3.7774,(1 1 1),1128
,3.7814,(1 1 1),1129
,3.7861,(1 1 1),1130
,3.7895,(1 1 1),1131
,3.7918,(1 1 1),1132
,3.7942,(1 1 1),1133
,3.7965,(1 1 1),1134
,3.7988,(1 1 1),1135
,3.8012,(1 1 1),1136
,3.8039,(1 1 1),1137
,3.8064,(1 1 1),1138
,3.8091,(1 1 1),1139
,3.8125,(1 1 1),1140
,3.815,(1 1 1),1141
,3.8176,(1 1 1),1142
,3.8204,(1 1 1),1143
,3.824,(1 1 1),1144
,3.8267,(1 1 1),1145
,3.829,(1 1 1),1146
,3.8313,(1 1 1),1147
,3.8339,(1 1 1),1148
,3.8366,(1 1 1),1149
,3.839,(1 1 1),1150
,3.8415,(1 1 1),1151
,3.8442,(1 1 1),1152
,3.8467,(1 1 1),1153
,3.8494,(1 1 1),1154
,3.8522,(1 1 1),1155
,3.8548,(1 1 1),1156
,3.8574,(1 1 1),1157
,3.86,(1 1 1),1158
,3.8624,(1 1 1),1159
,3.865,(1 1 1),1160
,3.8676,(1 1 1),1161
,3.8699,(1 1 1),1162
,3.8723,(1 1 1),1163
,3.8747,(1 1 1),1164
,3.877,(1 1 1),1165
,3.8794,(1 1 1),1166
,3.8818,(1 1 1),1167
,3.8847,(1 1 1),1168
,3.8871,(1 1 1),1169
,3.8894,(1 1 1),1170
,3.8918,(1 1 1),1171
,3.8942,(1 1 1),1172
,3.8965,(1 1 1),1173
,3.8987,(1 1 1),1174
,3.9011,(1 1 1),1175
,3.9036,(1 1 1),1176
,3.9062,(1 1 1),1177
,3.9087,(1 1 1),1178
,3.9112,(1 1 1),1179
,3.9136,(1 1 1),1180
,3.9159,(1 1 1),1181
,3.9186,(1 1 1),1182
,3.922,(1 1 1),1183
,3.9305,(1 1 1),1184
,3.9341,(1 1 1),1185
,3.9373,(1 1 1),1186
,3.9397,(1 1 1),1187
,3.9423,(1 1 1),1188
,3.9449,(1 1 1),1189
,3.9474,(1 1 1),1190
,3.9499,(1 1 1),1191
,3.9525,(1 1 1),1192
,3.9552,(1 1 1),1193
,3.9586,(1 1 1),1194
,3.9612,(1 1 1),1195
,3.9638,(1 1 1),1196
,3.9666,(1 1 1),1197
,3.9692,(1 1 1),1198
,3.9716,(1 1 1),1199
,3.9742,(1 1 1),1200
,3.977,(1 1 1),1201
,3.9794,(1 1 1),1202
,3.9823,(1 1 1),1203
,3.9856,(1 1 1),1204
,3.9887,(1 1 1),1205
,3.9919,(1 1 1),1206
,3.9954,(1 1 1),1207
,3.9984,(1 1 1),1208
,4.0018,(1 1 1),1209
,4.0051,(1 1 1),1210
,4.0233,(1 1 1),1211
,4.0411,(1 1 1),1212
,4.0445,(1 1 1),1213
,4.0477,(1 1 1),1214
,4.0511,(1 1 1),1215
,4.0545,(1 1 1),1216
,4.0583,(1 1 1),1217
,4.0774,(1 1 1),1218
,4.0955,(1 1 1),1219
,4.0994,(1 1 1),1220
,4.1026,(1 1 1),1221
,4.1062,(1 1 1),1222
,4.1094,(1 1 1),1223
,4.1133,(1 1 1),1224
,4.1162,(1 1 1),1225
,4.1195,(1 1 1),1226
,4.1233,(1 1 1),1227
,4.1266,(1 1 1),1228
,4.1304,(1 1 1),1229
,4.1335,(1 1 1),1230
,4.1372,(1 1 1),1231
,4.1401,(1 1 1),1232
,4.1445,(1 1 1),1233
,4.1481,(1 1 1),1234
,4.1514,(1 1 1),1235
,4.1545,(1 1 1),1236
,4.1577,(1 1 1),1237
,4.1619,(1 1 1),1238
,4.1667,(1 1 1),1239
,4.1713,(1 1 1),1240
,4.1766,(1 1 1),1241
,4.1815,(1 1 1),1242
,4.1867,(1 1 1),1243
,4.1905,(1 1 1),1244
,4.1937,(1 1 1),1245
,4.1969,(1 1 1),1246
,4.2001,(1 1 1),1247
,4.2035,(1 1 1),1248
,4.2064,(1 1 1),1249
,4.2093,(1 1 1),1250
,4.2122,(1 1 1),1251
,4.215,(1 1 1),1252
,4.2183,(1 1 1),1253
,4.2212,(1 1 1),1254
,4.2242,(1 1 1),1255
,4.227,(1 1 1),1256
,4.2302,(1 1 1),1257
,4.2331,(1 1 1),1258
,4.2363,(1 1 1),1259
,4.2392,(1 1 1),1260
,4.242,(1 1 1),1261
,4.245,(1 1 1),1262
,4.248,(1 1 1),1263
,4.2509,(1 1 1),1264
,4.2544,(1 1 1),1265
,4.2574,(1 1 1),1266
,4.2603,(1 1 1),1267
,4.2633,(1 1 1),1268
,4.2662,(1 1 1),1269
,4.2692,(1 1 1),1270
,4.2722,(1 1 1),1271
,4.2751,(1 1 1),1272
,4.2784,(1 1 1),1273
,4.282,(1 1 1),1274
,4.2854,(1 1 1),1275
,4.2891,(1 1 1),1276
,4.2922,(1 1 1),1277
,4.2956,(1 1 1),1278
,4.3003,(1 1 1),1279
,4.3053,(1 1 1),1280
,4.3082,(1 1 1),1281
,4.3111,(1 1 1),1282
,4.3142,(1 1 1),1283
,4.3173,(1 1 1),1284
,4.3204,(1 1 1),1285
,4.3235,(1 1 1),1286
,4.3266,(1 1 1),1287
,4.3294,(1 1 1),1288
,4.3331,(1 1 1),1289
,4.3362,(1 1 1),1290
,4.3391,(1 1 1),1291
,4.3421,(1 1 1),1292
,4.3452,(1 1 1),1293
,4.3483,(1 1 1),1294
,4.3516,(1 1 1),1295
,4.3547,(1 1 1),1296
,4.3575,(1 1 1),1297
,4.3605,(1 1 1),1298
,4.364,(1 1 1),1299
,4.3673,(1 1 1),1300
,4.3706,(1 1 1),1301
,4.374,(1 1 1),1302
,4.3771,(1 1 1),1303
,4.3802,(1 1 1),1304
,4.3837,(1 1 1),1305
,4.3874,(1 1 1),1306
,4.3906,(1 1 1),1307
,4.3945,(1 1 1),1308
,4.3977,(1 1 1),1309
,4.401,(1 1 1),1310
,4.4047,(1 1 1),1311
,4.4082,(1 1 1),1312
,4.4116,(1 1 1),1313
,4.4147,(1 1 1),1314
,4.4178,(1 1 1),1315
,4.4211,(1 1 1),1316
,4.4246,(1 1 1),1317
,4.4279,(1 1 1),1318
,4.4311,(1 1 1),1319
,4.4347,(1 1 1),1320
,4.4381,(1 1 1),1321
,4.4416,(1 1 1),1322
,4.4451,(1 1 1),1323
,4.448,(1 1 1),1324
,4.4511,(1 1 1),1325
,4.4541,(1 1 1),1326
,4.4575,(1 1 1),1327
,4.4605,(1 1 1),1328
,4.4635,(1 1 1),1329
,4.4664,(1 1 1),1330
,4.4695,(1 1 1),1331
,4.473,(1 1 1),1332
,4.476,(1 1 1),1333
,4.4791,(1 1 1),1334
,4.4816,(1 1 1),1335
,4.4848,(1 1 1),1336
,4.4883,(1 1 1),1337
,4.4907,(1 1 1),1338
,4.494,(1 1 1),1339
,4.497,(1 1 1),1340
,4.4995,(1 1 1),1341
,4.5022,(1 1 1),1342
,4.5052,(1 1 1),1343
,4.5079,(1 1 1),1344
,4.5113,(1 1 1),1345
,4.5138,(1 1 1),1346
,4.5167,(1 1 1),1347
,4.5195,(1 1 1),1348
,4.5283,(1 1 1),1349
,4.5316,(1 1 1),1350
,4.5358,(1 1 1),1351
,4.5383,(1 1 1),1352
,4.5408,(1 1 1),1353
,4.5433,(1 1 1),1354
,4.5456,(1 1 1),1355
,4.548,(1 1 1),1356
,4.5503,(1 1 1),1357
,4.5527,(1 1 1),1358
,4.5551,(1 1 1),1359
,4.5574,(1 1 1),1360
,4.5598,(1 1 1),1361
,4.5622,(1 1 1),1362
,4.5648,(1 1 1),1363
,4.5672,(1 1 1),1364
,4.5697,(1 1 1),1365
,4.5723,(1 1 1),1366
,4.5746,(1 1 1),1367
,4.5776,(1 1 1),1368
,4.5803,(1 1 1),1369
,4.5829,(1 1 1),1370
,4.5862,(1 1 1),1371
,4.5899,(1 1 1),1372
,4.5924,(1 1 1),1373
,4.5954,(1 1 1),1374
,4.5981,(1 1 1),1375
,4.601,(1 1 1),1376
,4.6042,(1 1 1),1377
,4.6073,(1 1 1),1378
,4.6101,(1 1 1),1379
,4.6132,(1 1 1),1380
,4.6171,(1 1 1),1381
,4.6201,(1 1 1),1382
,4.6228,(1 1 1),1383
,4.6257,(1 1 1),1384
,4.6293,(1 1 1),1385
,4.6324,(1 1 1),1386
,4.6355,(1 1 1),1387
,4.6391,(1 1 1),1388
,4.6424,(1 1 1),1389
,4.6453,(1 1 1),1390
,4.6481,(1 1 1),1391
,4.6512,(1 1 1),1392
,4.6543,(1 1 1),1393
,4.6571,(1 1 1),1394
,4.66,(1 1 1),1395
,4.6631,(1 1 1),1396
,4.6661,(1 1 1),1397
,4.6692,(1 1 1),1398
,4.6721,(1 1 1),1399
,4.6751,(1 1 1),1400
,4.6781,(1 1 1),1401
,4.6808,(1 1 1),1402
,4.684,(1 1 1),1403
,4.6872,(1 1 1),1404
,4.6899,(1 1 1),1405
,4.6931,(1 1 1),1406
,4.6964,(1 1 1),1407
,4.6999,(1 1 1),1408
,4.7031,(1 1 1),1409
,4.7062,(1 1 1),1410
,4.709,(1 1 1),1411
,4.7114,(1 1 1),1412
,4.7143,(1 1 1),1413
,4.717,(1 1 1),1414
,4.7201,(1 1 1),1415
,4.7242,(1 1 1),1416
,4.727,(1 1 1),1417
,4.7305,(1 1 1),1418
,4.7342,(1 1 1),1419
,4.7382,(1 1 1),1420
,4.7415,(1 1 1),1421
,4.7448,(1 1 1),1422
,4.7478,(1 1 1),1423
,4.7505,(1 1 1),1424
,4.7534,(1 1 1),1425
,4.7562,(1 1 1),1426
,4.759,(1 1 1),1427
,4.7618,(1 1 1),1428
,4.765,(1 1 1),1429
,4.7682,(1 1 1),1430
,4.7724,(1 1 1),1431
,4.7777,(1 1 1),1432
,4.7824,(1 1 1),1433
,4.7856,(1 1 1),1434
,4.7887,(1 1 1),1435
,4.7921,(1 1 1),1436
,4.7949,(1 1 1),1437
,4.7981,(1 1 1),1438
,4.8008,(1 1 1),1439
,4.8042,(1 1 1),1440
,4.8069,(1 1 1),1441
,4.8095,(1 1 1),1442
,4.8126,(1 1 1),1443
,4.8153,(1 1 1),1444
,4.8179,(1 1 1),1445
,4.8205,(1 1 1),1446
,4.8231,(1 1 1),1447
,4.8263,(1 1 1),1448
,4.8292,(1 1 1),1449
,4.8317,(1 1 1),1450
,4.8353,(1 1 1),1451
,4.8386,(1 1 1),1452
,4.8415,(1 1 1),1453
,4.8453,(1 1 1),1454
,4.8484,(1 1 1),1455
,4.8526,(1 1 1),1456
,4.8558,(1 1 1),1457
,4.8587,(1 1 1),1458
,4.8615,(1 1 1),1459
,4.8646,(1 1 1),1460
,4.8676,(1 1 1),1461
,4.8707,(1 1 1),1462
,4.8737,(1 1 1),1463
,4.8766,(1 1 1),1464
,4.8795,(1 1 1),1465
,4.8823,(1 1 1),1466
,4.8857,(1 1 1),1467
,4.8891,(1 1 1),1468
,4.892,(1 1 1),1469
,4.8951,(1 1 1),1470
,4.8982,(1 1 1),1471
,4.9015,(1 1 1),1472
,4.9047,(1 1 1),1473
,4.9074,(1 1 1),1474
,4.9144,(1 1 1),1475
,4.9176,(1 1 1),1476
,4.9212,(1 1 1),1477
,4.9238,(1 1 1),1478
,4.9266,(1 1 1),1479
,4.9289,(1 1 1),1480
,4.9317,(1 1 1),1481
,4.9341,(1 1 1),1482
,4.9377,(1 1 1),1483
,4.9402,(1 1 1),1484
,4.9428,(1 1 1),1485
,4.9452,(1 1 1),1486
,4.9476,(1 1 1),1487
,4.95,(1 1 1),1488
,4.953,(1 1 1),1489
,4.9557,(1 1 1),1490
,4.9582,(1 1 1),1491
,4.9606,(1 1 1),1492
,4.9633,(1 1 1),1493
,4.9657,(1 1 1),1494
,4.9683,(1 1 1),1495
,4.9712,(1 1 1),1496
,4.9737,(1 1 1),1497
,4.976,(1 1 1),1498
,4.9783,(1 1 1),1499
,4.981,(1 1 1),1500
,4.9837,(1 1 1),1501
,4.9864,(1 1 1),1502
,4.9892,(1 1 1),1503
,4.9921,(1 1 1),1504
,4.9948,(1 1 1),1505
,4.9979,(1 1 1),1506
,5.0009,(1 1 1),1507
,5.0041,(1 1 1),1508
,5.0069,(1 1 1),1509
,5.0101,(1 1 1),1510
,5.0132,(1 1 1),1511
,5.0161,(1 1 1),1512
,5.0192,(1 1 1),1513
,5.022,(1 1 1),1514
,5.0252,(1 1 1),1515
,5.0282,(1 1 1),1516
,5.0313,(1 1 1),1517
,5.0342,(1 1 1),1518
,5.0372,(1 1 1),1519
,5.0403,(1 1 1),1520
,5.0433,(1 1 1),1521
,5.0463,(1 1 1),1522
,5.0503,(1 1 1),1523
,5.0535,(1 1 1),1524
,5.0568,(1 1 1),1525
,5.0597,(1 1 1),1526
,5.0636,(1 1 1),1527
,5.0674,(1 1 1),1528
,5.0711,(1 1 1),1529
,5.0746,(1 1 1),1530
,5.0782,(1 1 1),1531
,5.0812,(1 1 1),1532
,5.0843,(1 1 1),1533
,5.0872,(1 1 1),1534
,5.0901,(1 1 1),1535
,5.0927,(1 1 1),1536
,5.0955,(1 1 1),1537
,5.0986,(1 1 1),1538
,5.1016,(1 1 1),1539
,5.1047,(1 1 1),1540
,5.1078,(1 1 1),1541
,5.1106,(1 1 1),1542
,5.1135,(1 1 1),1543
,5.1162,(1 1 1),1544
,5.1192,(1 1 1),1545
,5.1221,(1 1 1),1546
,5.1248,(1 1 1),1547
,5.1281,(1 1 1),1548
,5.1305,(1 1 1),1549
,5.1333,(1 1 1),1550
,5.1364,(1 1 1),1551
,5.14,(1 1 1),1552
,5.1432,(1 1 1),1553
,5.146,(1 1 1),1554
,5.1491,(1 1 1),1555
,5.1524,(1 1 1),1556
,5.1555,(1 1 1),1557
,5.1604,(1 1 1),1558
,5.1643,(1 1 1),1559
,5.1669,(1 1 1),1560
,5.1703,(1 1 1),1561
,5.1732,(1 1 1),1562
,5.1757,(1 1 1),1563
,5.1786,(1 1 1),1564
,5.1826,(1 1 1),1565
,5.1924,(1 1 1),1566
,5.1961,(1 1 1),1567
,5.1993,(1 1 1),1568
,5.2026,(1 1 1),1569
,5.2053,(1 1 1),1570
,5.2082,(1 1 1),1571
,5.2109,(1 1 1),1572
,5.2137,(1 1 1),1573
,5.2166,(1 1 1),1574
,5.2195,(1 1 1),1575
,5.2224,(1 1 1),1576
,5.2252,(1 1 1),1577
,5.2281,(1 1 1),1578
,5.2311,(1 1 1),1579
,5.2341,(1 1 1),1580
,5.2371,(1 1 1),1581
,5.24,(1 1 1),1582
,5.243,(1 1 1),1583
,5.2458,(1 1 1),1584
,5.2489,(1 1 1),1585
,5.2517,(1 1 1),1586
,5.2553,(1 1 1),1587
,5.2581,(1 1 1),1588
,5.2612,(1 1 1),1589
,5.2646,(1 1 1),1590
,5.2684,(1 1 1),1591
,5.2717,(1 1 1),1592
,5.2763,(1 1 1),1593
,5.2797,(1 1 1),1594
,5.2824,(1 1 1),1595
,5.2862,(1 1 1),1596
,5.2896,(1 1 1),1597
,5.2921,(1 1 1),1598
,5.2955,(1 1 1),1599
,5.2984,(1 1 1),1600
,5.3015,(1 1 1),1601
,5.3043,(1 1 1),1602
,5.3071,(1 1 1),1603
,5.3098,(1 1 1),1604
,5.3128,(1 1 1),1605
,5.316,(1 1 1),1606
,5.3192,(1 1 1),1607
,5.3221,(1 1 1),1608
,5.325,(1 1 1),1609
,5.3283,(1 1 1),1610
,5.3312,(1 1 1),1611
,5.3337,(1 1 1),1612
,5.3367,(1 1 1),1613
,5.3396,(1 1 1),1614
,5.3426,(1 1 1),1615
,5.3462,(1 1 1),1616
,5.3487,(1 1 1),1617
,5.3519,(1 1 1),1618
,5.3549,(1 1 1),1619
,5.3581,(1 1 1),1620
,5.3611,(1 1 1),1621
,5.3639,(1 1 1),1622
,5.3666,(1 1 1),1623
,5.3698,(1 1 1),1624
,5.3732,(1 1 1),1625
,5.3757,(1 1 1),1626
,5.3791,(1 1 1),1627
,5.3824,(1 1 1),1628
,5.3858,(1 1 1),1629
,5.3893,(1 1 1),1630
,5.3924,(1 1 1),1631
,5.3957,(1 1 1),1632
,5.3983,(1 1 1),1633
,5.4028,(1 1 1),1634
,5.4062,(1 1 1),1635
,5.4086,(1 1 1),1636
,5.4109,(1 1 1),1637
,5.4142,(1 1 1),1638
,5.4166,(1 1 1),1639
,5.4192,(1 1 1),1640
,5.4224,(1 1 1),1641
,5.425,(1 1 1),1642
,5.4274,(1 1 1),1643
,5.4298,(1 1 1),1644
,5.4321,(1 1 1),1645
,5.4351,(1 1 1),1646
,5.4376,(1 1 1),1647
,5.4413,(1 1 1),1648
,5.4451,(1 1 1),1649
,5.4475,(1 1 1),1650
,5.4505,(1 1 1),1651
,5.453,(1 1 1),1652
,5.4553,(1 1 1),1653
,5.4576,(1 1 1),1654
,5.4598,(1 1 1),1655
,5.4621,(1 1 1),1656
,5.4647,(1 1 1),1657
,5.4673,(1 1 1),1658
,5.4698,(1 1 1),1659
,5.4721,(1 1 1),1660
,5.4745,(1 1 1),1661
,5.4767,(1 1 1),1662
,5.479,(1 1 1),1663
,5.4814,(1 1 1),1664
,5.4841,(1 1 1),1665
,5.4871,(1 1 1),1666
,5.4896,(1 1 1),1667
,5.4921,(1 1 1),1668
,5.4947,(1 1 1),1669
,5.4972,(1 1 1),1670
,5.4997,(1 1 1),1671
,5.5023,(1 1 1),1672
,5.505,(1 1 1),1673
,5.5078,(1 1 1),1674
,5.5112,(1 1 1),1675
,5.5137,(1 1 1),1676
,5.5161,(1 1 1),1677
,5.5185,(1 1 1),1678
,5.521,(1 1 1),1679
,5.5235,(1 1 1),1680
,5.5259,(1 1 1),1681
,5.5284,(1 1 1),1682
,5.5308,(1 1 1),1683
,5.5332,(1 1 1),1684
,5.5359,(1 1 1),1685
,5.5384,(1 1 1),1686
,5.5407,(1 1 1),1687
,5.5431,(1 1 1),1688
,5.5456,(1 1 1),1689
,5.548,(1 1 1),1690
,5.5505,(1 1 1),1691
,5.5529,(1 1 1),1692
,5.5554,(1 1 1),1693
,5.5578,(1 1 1),1694
,5.5601,(1 1 1),1695
,5.5626,(1 1 1),1696
,5.5649,(1 1 1),1697
,5.5674,(1 1 1),1698
,5.5698,(1 1 1),1699
,5.5722,(1 1 1),1700
,5.5747,(1 1 1),1701
,5.5772,(1 1 1),1702
,5.5796,(1 1 1),1703
,5.582,(1 1 1),1704
,5.5845,(1 1 1),1705
,5.587,(1 1 1),1706
,5.5895,(1 1 1),1707
,5.5919,(1 1 1),1708
,5.5943,(1 1 1),1709
,5.5967,(1 1 1),1710
,5.5991,(1 1 1),1711
,5.6015,(1 1 1),1712
,5.6044,(1 1 1),1713
,5.6072,(1 1 1),1714
,5.6095,(1 1 1),1715
,5.6119,(1 1 1),1716
,5.6144,(1 1 1),1717
,5.6178,(1 1 1),1718
,5.6204,(1 1 1),1719
,5.6232,(1 1 1),1720
,5.6255,(1 1 1),1721
,5.6278,(1 1 1),1722
,5.6301,(1 1 1),1723
,5.6325,(1 1 1),1724
,5.6348,(1 1 1),1725
,5.6375,(1 1 1),1726
,5.6398,(1 1 1),1727
,5.6422,(1 1 1),1728
,5.6448,(1 1 1),1729
,5.6474,(1 1 1),1730
,5.6498,(1 1 1),1731
,5.6525,(1 1 1),1732
,5.6552,(1 1 1),1733
,5.6575,(1 1 1),1734
,5.6599,(1 1 1),1735
,5.6623,(1 1 1),1736
,5.6649,(1 1 1),1737
,5.6672,(1 1 1),1738
,5.6696,(1 1 1),1739
,5.672,(1 1 1),1740
,5.6743,(1 1 1),1741
,5.6766,(1 1 1),1742
,5.6789,(1 1 1),1743
,5.6811,(1 1 1),1744
,5.6836,(1 1 1),1745
,5.6866,(1 1 1),1746
,5.6892,(1 1 1),1747
,5.6915,(1 1 1),1748
,5.6938,(1 1 1),1749
,5.6961,(1 1 1),1750
,5.6984,(1 1 1),1751
,5.7007,(1 1 1),1752
,5.7034,(1 1 1),1753
,5.7059,(1 1 1),1754
,5.7087,(1 1 1),1755
,5.7112,(1 1 1),1756
,5.7137,(1 1 1),1757
,5.7164,(1 1 1),1758
,5.7192,(1 1 1),1759
,5.7217,(1 1 1),1760
,5.7243,(1 1 1),1761
,5.7268,(1 1 1),1762
,5.7292,(1 1 1),1763
,5.7316,(1 1 1),1764
,5.734,(1 1 1),1765
,5.7365,(1 1 1),1766
,5.739,(1 1 1),1767
,5.7414,(1 1 1),1768
,5.7439,(1 1 1),1769
,5.7462,(1 1 1),1770
,5.7485,(1 1 1),1771
,5.7508,(1 1 1),1772
,5.7533,(1 1 1),1773
,5.7557,(1 1 1),1774
,5.758,(1 1 1),1775
,5.7603,(1 1 1),1776
,5.7629,(1 1 1),1777
,5.7653,(1 1 1),1778
,5.7676,(1 1 1),1779
,5.7708,(1 1 1),1780
,5.7752,(1 1 1),1781
,5.7785,(1 1 1),1782
,5.7808,(1 1 1),1783
,5.7849,(1 1 1),1784
,5.7879,(1 1 1),1785
,5.7903,(1 1 1),1786
,5.7926,(1 1 1),1787
,5.7952,(1 1 1),1788
,5.7977,(1 1 1),1789
,5.8001,(1 1 1),1790
,5.8028,(1 1 1),1791
,5.8052,(1 1 1),1792
,5.8075,(1 1 1),1793
,5.8098,(1 1 1),1794
,5.8122,(1 1 1),1795
,5.8147,(1 1 1),1796
,5.8172,(1 1 1),1797
,5.8198,(1 1 1),1798
,5.8223,(1 1 1),1799
,5.825,(1 1 1),1800
,5.8275,(1 1 1),1801
,5.8302,(1 1 1),1802
,5.8328,(1 1 1),1803
,5.8359,(1 1 1),1804
,5.8397,(1 1 1),1805
,5.8434,(1 1 1),1806
,5.8467,(1 1 1),1807
,5.8501,(1 1 1),1808
,5.8535,(1 1 1),1809
,5.8562,(1 1 1),1810
,5.8589,(1 1 1),1811
,5.8613,(1 1 1),1812
,5.8639,(1 1 1),1813
,5.8662,(1 1 1),1814
